id,title,description,created_at,updated_at,url,image_file_name,image_content_type,image_file_size,image_updated_at,image_remote_url,retina_dimensions
851,Astroball,"I need need need this to prepare for my new organizational approach in my team.","2018-12-13 15:05:47.158857","2018-12-13 15:05:47.158857",https://www.amazon.com/Astroball-New-Way-Win-All/dp/0525576649,41PkqfddaKL._SL500_AA130_.jpg,image/jpeg,4137,"2018-12-13 15:05:46.149948",https://images-na.ssl-images-amazon.com/images/I/41PkqfddaKL._SL500_AA130_.jpg,"---
:image:
  :medium:
    :width: 65
    :height: 65
"
852,Headphones,"These or any other manly bluetooth headphones would be great!","2018-12-15 01:50:31.989484","2018-12-15 01:50:31.989484",https://www.amazon.com/Bluetooth-Headphones-Foldable-Limiting-Microphone/dp/B017NI6PV4/ref=sr_1_15?s=electronics&ie=UTF8&qid=1544838530&sr=1-15&keywords=headphones+for+kids+bluetooth,41KxXO5CY3L._SL500_AC_SS350_.jpg,image/jpeg,14548,"2018-12-15 01:50:31.355057",https://images-na.ssl-images-amazon.com/images/I/41KxXO5CY3L._SL500_AC_SS350_.jpg,"---
:image:
  :medium:
    :width: 175
    :height: 175
"
853,"Smithsonian Animal Encyclopedia","This book is kinda super amazing for our animal guy. He studies these kinds of things and takes notes, and this looks to take it to the next level.","2018-12-15 01:52:12.683507","2018-12-15 01:52:12.683507",https://www.amazon.com/Animal-Definitive-Visual-Guide-3rd/dp/1465464107/ref=sr_1_1?ie=UTF8&qid=1544838644&sr=8-1&keywords=smithsonian+animal+encyclopedia,51u1MiY_2BmpL._SL500_AA130_.jpg,image/jpeg,6474,"2018-12-15 01:52:12.187880",https://images-na.ssl-images-amazon.com/images/I/51u1MiY%2BmpL._SL500_AA130_.jpg,"---
:image:
  :medium:
    :width: 65
    :height: 65
"
854,"Hufflepuff keychain","","2018-12-15 14:07:39.319144","2018-12-15 14:07:39.319144",https://www.amazon.com/The-Noble-Collection-B00XA85UX6-Hufflepuff/dp/B00XA85UX6/ref=sr_1_1_sspa,71AVNcPEi7L._AC_UL115_.jpg,image/jpeg,2393,"2018-12-15 14:07:38.774114",https://images-na.ssl-images-amazon.com/images/I/71AVNcPEi7L._AC_UL115_.jpg,"---
:image:
  :medium:
    :width: 16
    :height: 57
"
855,"Soccer Guide","I've never read any of this series, but I did really want a soccer guide and this looks good to me!","2018-12-16 18:03:49.662781","2018-12-16 18:03:49.662781",https://www.amazon.com/Soccer-Dummies-Tom-Dunmore/dp/1118510666/ref=sr_1_8?ie=UTF8&qid=1544983276&sr=8-8&keywords=soccer+guide+book,51kP9EiCPrL._AC_SX60_CR_0_0_60_60_.jpg,image/jpeg,2472,"2018-12-16 18:03:49.195708","https://images-na.ssl-images-amazon.com/images/I/51kP9EiCPrL._AC_SX60_CR,0,0,60,60_.jpg","---
:image:
  :medium:
    :width: 30
    :height: 30
"
856,Money,"I need money.....so yeah. HEHEHEHE","2019-01-20 18:01:57.789685","2019-01-20 18:02:12.457382",http://www.shelfcentered.com/pins/new?url=http%3A%2F%2Fwww.shelfcentered.com%2Fpins%2Fnew&title=ShelfCentered&selection=,,,,,"",
857,"Bath and Body Works Giftcard and/or Merchandise","I loooooooooooove bath and body works soooooooooooooooo much, if you want to get me merchandise, I wanna try the new ""In the stars"" collection, but I love anything from there. I also would love a giftcard:)","2019-01-20 18:06:18.615361","2019-01-20 18:06:18.615361",http://www.bathandbodyworks.com/,fcoreoiam_SP1_none_ss.jpg,image/jpeg,23651,"2019-01-20 18:06:18.033982",http://www.bathandbodyworks.com/on/demandware.static/-/Sites-BathAndBodyWorks-Library/default/dw2a5df96b/images/Spring2019/fcoreoiam_SP1_none_ss.jpg,"---
:image:
  :medium:
    :width: 150
    :height: 150
"
858,"Air Force Ones","I would love this shoe sooo much! I don't know my size though so you would have to consult my mother:) I would love white and black please!","2019-01-20 18:14:15.667786","2019-01-20 18:14:43.678481",https://www.nike.com/t/air-force-1-lv8-4-big-kids-shoe-5GKR1z,pwp_sheet2,image/jpeg,9033,"2019-01-20 18:14:43.207411",https://images.nike.com/is/image/DotCom/pwp_sheet2?$NIKE_PWPx3$&$img0=AT6147_001&$img1=AT6147_100,"---
:image:
  :medium:
    :width: 300
    :height: 100
"
859,Converse,"I don't know my size so you would have to cosult my mother:) I would also love the Navy ones!","2019-01-20 23:22:29.960898","2019-01-20 23:22:29.960898",https://www.nike.com/t/converse-chuck-taylor-all-star-high-top-2c-10c-infant-toddler-shoe-N123eN/7J233-410,,,,,"",
860,"Apple Watch","I would love any watch that tells you your steps and stuff:)","2019-01-20 23:28:07.283273","2019-01-20 23:28:07.283273",https://www.bestbuy.com/site/apple-apple-watch-series-3-gps-38mm-silver-aluminum-case-with-white-sport-band-silver-aluminum/5706617.p?skuId=5706617&ref=212&loc=1&ds_rl=1266837&ref=212&loc=1&ds_rl=1266837&gclid=EAIaIQobChMI0dC9scD93wIVj4rICh2i-QrEEAQYASABEgKE1PD_BwE&gclsrc=aw.ds,,,,,"",
861,"Soccer Guide Book","I would love this:)","2019-01-20 23:31:16.597289","2019-01-20 23:31:16.597289",https://www.amazon.com/Soccer-Dummies-Tom-Dunmore/dp/1118510666/ref=sr_1_8?ie=UTF8&qid=1544983276&sr=8-8&keywords=soccer+guide+book,51kP9EiCPrL._AC_SX60_CR_0_0_60_60_.jpg,image/jpeg,2472,"2019-01-20 23:31:15.999516","https://images-na.ssl-images-amazon.com/images/I/51kP9EiCPrL._AC_SX60_CR,0,0,60,60_.jpg","---
:image:
  :medium:
    :width: 30
    :height: 30
"
862,Converse,"I would love these shoes I wanna try something new:) These are a different type of shoe converse made. The white and black ones would be amazing!","2019-01-20 23:34:47.425238","2019-01-20 23:41:53.136275",https://www.nike.com/t/converse-by-don-c-erx-260-metal-big-kids-shoe-ZzVLmj,,,,,"",
863,GrayCity.Net,"GrayCity.Net is an English-language website with free books to read online, with the ability to listen to audio versions.","2019-02-05 15:02:08.470873","2019-02-05 15:02:08.470873",https://graycity.net,logo40.png,image/png,974,"2019-02-05 15:02:07.986390",https://graycity.net/templates/gray/images/logo40.png,"---
:image:
  :medium:
    :width: 21
    :height: 21
"
864,"Pokemon Let's Go Evee (or Pikachu -- either one)","Pokemon Evee (or Pikachu -- either one)","2019-02-24 00:26:45.664529","2019-02-24 00:26:45.664529",https://www.amazon.com/Pokemon-Lets-Go-Eevee-Switch/dp/B01N7RE3HB/ref=ice_ac_b_dpb_twi_gam_1?ie=UTF8&qid=1550967912&sr=8-4&keywords=pokemon%2Bnintendo%2Bswitch&th=1,81kj6KHQQPL._AC_SX430_.jpg,image/jpeg,65425,"2019-02-24 00:26:44.724897",https://images-na.ssl-images-amazon.com/images/I/81kj6KHQQPL._AC_SX430_.jpg,"---
:image:
  :medium:
    :width: 185
    :height: 300
"
865,"Lord of The Rings LCG: The Black Riders Expansion","I've been into this game, and now the expansions based on the novel have been reprinted!","2019-03-06 18:30:52.170963","2019-03-06 18:30:52.170963",https://smile.amazon.com/Lord-Rings-LCG-Riders-Expansion/dp/161661708X/ref=sr_1_1?keywords=the+black+riders&qid=1551896899&s=gateway&sr=8-1,511sNnlevoL._SL500_AC_SS350_.jpg,image/jpeg,29972,"2019-03-06 18:30:51.315721",https://images-na.ssl-images-amazon.com/images/I/511sNnlevoL._SL500_AC_SS350_.jpg,"---
:image:
  :medium:
    :width: 175
    :height: 175
"
866,"Lord of the Rings LCG: The Hobbit: Over Hill and Under Hill","I've been into this game, and now the expansions based on the novels have been reprinted!","2019-03-06 18:31:54.852375","2019-03-06 18:31:54.852375",https://smile.amazon.com/Lord-Rings-LCG-Hobbit-Under/dp/1616614412/ref=sr_1_2?keywords=lotr+lcg+the+hobbit&qid=1551897070&s=gateway&sr=8-2,61223N-KVNL._SL500_AC_SS350_.jpg,image/jpeg,35804,"2019-03-06 18:31:54.324740",https://images-na.ssl-images-amazon.com/images/I/61223N-KVNL._SL500_AC_SS350_.jpg,"---
:image:
  :medium:
    :width: 175
    :height: 175
"
867,"AmazonSmile: Lord of the Rings LCG: The Hobbit - On the Doorstep: Fantasy Flight Games: Toys & Games","I've been into this game, and now the expansions based on the novels have been reprinted!","2019-03-06 18:32:49.317632","2019-03-06 18:32:49.317632",https://smile.amazon.com/Lord-Rings-LCG-Hobbit-Doorstep/dp/1616615400/ref=pd_bxgy_21_2/134-9815865-3741756?_encoding=UTF8&pd_rd_i=1616615400&pd_rd_r=2654c39c-403e-11e9-982f-6fea4be7bb3a&pd_rd_w=J94uU&pd_rd_wg=xyOaz&pf_rd_p=6725dbd6-9917-451d-beba-16af7874e407&pf_rd_r=5GR2AT9C5TJNYBV45M5T&psc=1&refRID=5GR2AT9C5TJNYBV45M5T,51ravN83-AL._SL500_AC_SS350_.jpg,image/jpeg,28322,"2019-03-06 18:32:48.785765",https://images-na.ssl-images-amazon.com/images/I/51ravN83-AL._SL500_AC_SS350_.jpg,"---
:image:
  :medium:
    :width: 175
    :height: 175
"
868,"The Haskell School of Music: From Signals to Symphonies","This just seems lovely. I want to make a summer project of this. It’s related to my CMU work.","2019-03-09 15:58:11.971614","2019-03-09 15:58:11.971614",https://smile.amazon.com/Haskell-School-Music-Signals-Symphonies/dp/1108416756/ref=sr_1_1?keywords=Haskell+music&qid=1552146928&s=gateway&sr=8-1,41ne7XdRO4L._SL500_AA130_.jpg,image/jpeg,4558,"2019-03-09 15:58:11.234860",https://images-na.ssl-images-amazon.com/images/I/41ne7XdRO4L._SL500_AA130_.jpg,"---
:image:
  :medium:
    :width: 65
    :height: 65
"
869,"XTC shirt","This design just appeared in their store (I follow Andy on twitter) and I love it!","2019-03-22 16:45:28.532909","2019-03-22 16:45:28.532909",https://burningshed.com/store/ape/xtc_english-settlement-logo_t-shirt,Settlement_20logo_20mockup-300x300.jpg,image/jpeg,12586,"2019-03-22 16:45:27.649043",https://burningshed.com/image/cache/data/XTC/Settlement%20logo%20mockup-300x300.jpg,"---
:image:
  :medium:
    :width: 150
    :height: 145
"
870,"Getting Started with Dwarf Fortress","It's a little aspirational to want to play this game, as it needs chunks of time, but my life is spent preparing for those times.","2019-03-22 17:00:48.082656","2019-03-22 17:00:48.082656",https://smile.amazon.com/Getting-Started-Dwarf-Fortress-complex/dp/1449314945/ref=sr_1_1?keywords=dwarf+fortress&qid=1553273415&s=gateway&sr=8-1,51jawINA4WL._AC_UL160_SR123_160_.jpg,image/jpeg,5216,"2019-03-22 17:00:47.564288","https://images-na.ssl-images-amazon.com/images/I/51jawINA4WL._AC_UL160_SR123,160_.jpg","---
:image:
  :medium:
    :width: 61
    :height: 80
"
871,"Doing Justice","Kindle + Audible book if you please.  Or if this is hard to gift, just an amazon certificate for ~$25 would work.","2019-03-24 17:34:41.978018","2019-03-24 17:34:41.978018",https://www.amazon.com/Doing-Justice-Prosecutors-Thoughts-Punishment-ebook/dp/B07L2G94YT/ref=tmm_kin_swatch_0?_encoding=UTF8&qid=1553448801&sr=8-1,41q005624bL.jpg,image/jpeg,23396,"2019-03-24 17:34:41.179449",https://images-na.ssl-images-amazon.com/images/I/41q005624bL.jpg,"---
:image:
  :medium:
    :width: 152
    :height: 250
"
872,iPhone,"I would love a iPhone because mine is cracked, sooooooooooo","2019-03-25 21:49:02.066953","2019-03-25 21:49:02.066953","",,,,,"",
873,"Some socks","I need a sock refresh. I don't like fancy ones or very thin ones. But I acknowledge that thick athletic ones, even in manly colors, might look inapropro.","2019-04-01 21:27:05.683798","2019-04-01 21:27:05.683798","",,,,,"",
874,"Gödel, Escher, Bach","I used to ride my bike to the Encore books by Erol's to look at this book, then finally bought it. I remember being deep into it at Miss Mary's house in Boston. Then I gave it to someone, which is great, but now I'd like another copy. It's more like what I'm doing now in the philosophy department than anything I did at Columbia! Paperback please.","2019-04-03 00:30:57.758546","2019-04-03 02:05:16.338043",https://smile.amazon.com/G%C3%B6del-Escher-Bach-Eternal-Golden/dp/0465026567/ref=sr_1_1?keywords=godel+Escher+bach&qid=1554251231&s=gateway&sr=8-1,61x9qySMjzL._AC_UL115_.jpg,image/jpeg,2844,"2019-04-03 02:05:15.904468",https://images-na.ssl-images-amazon.com/images/I/61x9qySMjzL._AC_UL115_.jpg,"---
:image:
  :medium:
    :width: 38
    :height: 57
"
875,"Steam bucks","I buy lots of video games here. They sell the cards at GameStop, Best Buy and Walgreens in physical form, and in the Steam shop for those of you that have an account.","2019-04-03 00:36:04.170304","2019-04-03 00:36:04.170304",https://support.steampowered.com/kb_article.php?ref=1193-WLXV-6514,steamcards_cards_02.png,image/png,498627,"2019-04-03 00:36:03.250697",https://steamstore-a.akamaihd.net/public/images/gift/steamcards_cards_02.png,"---
:image:
  :medium:
    :width: 279
    :height: 287
"
876,"NexStar Evolution 8","How about a new scope? This one weighs 38lbs fully assembled which is 8lbs more than my current one but has Way Bigger aperture (double), has a built-in battery, built-in wifi for use with apps, and a finder scope. We just visited Celestron's Torrance location, too.

Here's an unboxing I enjoyed: https://www.youtube.com/watch?v=T85RFZMw3XM","2019-04-04 03:07:54.730020","2019-04-04 03:09:35.594698",https://www.celestron.com/products/nexstar-evolution-8,12091_NexStar_Evolution_8_1_1794d472-3dd3-45f7-9dc8-e746ce0bcce5_570x380_2x.jpg,image/jpeg,31299,"2019-04-04 03:09:34.883807",https://cdn.shopify.com/s/files/1/1935/4371/products/12091_NexStar_Evolution_8_1_1794d472-3dd3-45f7-9dc8-e746ce0bcce5_570x380@2x.jpg?v=1529944328,"---
:image:
  :medium:
    :width: 200
    :height: 300
"
877,Sagrada,"Looks fun ","2019-04-13 15:56:16.685385","2019-04-13 15:56:16.685385",https://smile.amazon.com/Floodgate-Games-Sagrada-Board-Game/dp/B01MTG2QY2/ref=mp_s_a_1_1?keywords=sagrada&qid=1555170771&s=gateway&sr=8-1,61HJgEyczyL._SL500_AC_SS350_.jpg,image/jpeg,53166,"2019-04-13 15:56:15.783304",https://images-na.ssl-images-amazon.com/images/I/61HJgEyczyL._SL500_AC_SS350_.jpg,"---
:image:
  :medium:
    :width: 175
    :height: 175
"
878,"Pilot Juice Colored Pens","I love writing colorful notes (because I’m weird like that) and journaling! These pens are one of my favorite choices!","2019-04-14 16:02:17.399581","2019-04-14 16:02:17.399581",https://www.amazon.com/Pilot-Juice-Ballpoint-0-5mm-LJU-120EF-12C/dp/B00AKHLW32/ref=sxbs_sxwds-stvp?keywords=pilot+juice+colored+pens&pd_rd_i=B00AKHLW32&pd_rd_r=f4edde1c-ec8a-49f7-8277-b9f86c89859f&pd_rd_w=L6zS5&pd_rd_wg=oC5ad&pf_rd_p=53606735-0421-4e69-9b3b-c6f554b47a4f&pf_rd_r=6SWWEY5E5M7H34E1K9SJ&qid=1555257373&s=gateway,511j5E7H_2BOL._SS40_.jpg,image/jpeg,1324,"2019-04-14 16:02:16.624541",https://images-na.ssl-images-amazon.com/images/I/511j5E7H%2BOL._SS40_.jpg,"---
:image:
  :medium:
    :width: 20
    :height: 20
"
879,"Stabilo Boss Highlighters","I probably shouldn’t be this obsessed with school supplies","2019-04-14 16:09:06.509933","2019-05-19 21:15:49.416834",https://www.amazon.com/Stabilo-BOSS-Original-Highlighter-Pastels/dp/B01LXOQ1KJ/ref=mp_s_a_1_2?keywords=stabilo+boss&qid=1555258006&s=gateway&sr=8-2,7b90d0f9-665e-4006-b706-2e3c2e9ef954._CR45_0_600_600_PT0_SX300__.jpg,image/jpeg,26079,"2019-05-19 21:15:48.832107","https://m.media-amazon.com/images/S/aplus-media/vc/7b90d0f9-665e-4006-b706-2e3c2e9ef954._CR45,0,600,600_PT0_SX300__.jpg","---
:image:
  :medium:
    :width: 150
    :height: 150
"
880,"Pitching Machine","Tim is super into his baseball paraphernalia. This would be quite the icing on the cake!","2019-05-01 19:48:22.570858","2019-05-01 19:54:17.884988",https://www.amazon.com/Louisville-Slugger-Flame-Pitching-Machine/dp/B000VZ2Q5G/ref=sr_1_3?s=sporting-goods&ie=UTF8&qid=1541340182&sr=1-3&keywords=pitching+machine&dpID=41kl4X0Ja2L&preST=_SY300_QL70_&dpSrc=srch,ys33v5m4.jpg,image/jpeg,106096,"2019-05-01 19:54:16.513555",https://www.winrdio.com/images/winrdio/2/ys33v5m4.jpg,"---
:image:
  :medium:
    :width: 208
    :height: 300
"
881,Tetherball,"Tim is a huge fan of this simple game!","2019-05-01 19:53:22.261177","2019-05-01 19:53:22.261177",https://www.hearthsong.com/en/deluxe-heavy-duty-backyard-tetherball-game/p/724311,724311x.jpg,image/jpeg,278630,"2019-05-01 19:53:20.843179",https://www.hearthsong.com/medias/sys_master/images/images/hb6/hf0/8798748016670/724311x.jpg,"---
:image:
  :medium:
    :width: 272
    :height: 300
"
882,"Structural Engineering","Tim would like to have this, please.","2019-05-01 19:56:59.887296","2019-05-01 19:56:59.887296",https://www.amazon.com/Thames-Kosmos-Structural-Engineering-Skyscrapers/dp/B06VT7WQPH/ref=sr_1_2?ie=UTF8&qid=1543882779&sr=8-2&keywords=structural+engineering+bridges+and+skyscrapers,d58440d6-9000-4321-8e2e-7e1cf3a46986._SR285_285_.jpg,image/jpeg,26687,"2019-05-01 19:56:59.369070","https://m.media-amazon.com/images/S/aplus-media/vc/d58440d6-9000-4321-8e2e-7e1cf3a46986._SR285,285_.jpg","---
:image:
  :medium:
    :width: 142
    :height: 142
"
884,"Catapults and Crossbows","This would definitely be a hit as well.","2019-05-01 20:01:03.638515","2019-05-01 20:01:03.638515",https://www.amazon.com/Thames-Kosmos-Catapults-Crossbows-Science/dp/B01CNSPBHI/ref=sr_1_1?ie=UTF8&qid=1543882867&sr=8-1&keywords=catapults+crossbows,51IVRMYfWQL._SL500_AC_SS350_.jpg,image/jpeg,34824,"2019-05-01 20:01:03.107686",https://images-na.ssl-images-amazon.com/images/I/51IVRMYfWQL._SL500_AC_SS350_.jpg,"---
:image:
  :medium:
    :width: 175
    :height: 175
"
886,Headphones,"Some Bluetooth headphones would come in welcome.","2019-05-01 20:07:05.508893","2019-05-01 20:07:05.508893",https://www.amazon.com/Bluetooth-Headphones-Foldable-Limiting-Microphone/dp/B017NI6PV4/ref=sr_1_15?s=electronics&ie=UTF8&qid=1544838530&sr=1-15&keywords=headphones+for+kids+bluetooth,41mNPCGKs7L._SL500_AC_SS350_.jpg,image/jpeg,16504,"2019-05-01 20:07:04.915429",https://images-na.ssl-images-amazon.com/images/I/41mNPCGKs7L._SL500_AC_SS350_.jpg,"---
:image:
  :medium:
    :width: 175
    :height: 175
"
887,"Bird Songs Book","We need a new one of these, and Tim would eat it up.","2019-05-03 01:00:07.455238","2019-05-03 01:10:28.527275",https://www.amazon.com/Bird-Songs-North-American-Birds/dp/0760363269/ref=sr_1_5?keywords=bird+sound+book&qid=1556845067&s=gateway&sr=8-5,71c-Z-w29UL.jpg,image/jpeg,206954,"2019-05-03 01:10:26.944641",https://images-na.ssl-images-amazon.com/images/I/71c-Z-w29UL.jpg,"---
:image:
  :medium:
    :width: 297
    :height: 300
"
888,"Bird Houses","Some all natural and cool like these birdhouses or some other animal home or other birdhouse or something like that you get what I mean OK I'm shutting up.","2019-05-03 01:02:30.159096","2019-05-03 01:02:30.159096",https://www.amazon.com/Woven-Teardrop-Shaped-Hanging-Birdhouses/dp/B075F8VRWL/ref=sr_1_13?keywords=natural+bird+feeder&qid=1556845216&s=gateway&sr=8-13,515n4VLCtfL._SL500_AC_SS350_.jpg,image/jpeg,28648,"2019-05-03 01:02:29.550600",https://images-na.ssl-images-amazon.com/images/I/515n4VLCtfL._SL500_AC_SS350_.jpg,"---
:image:
  :medium:
    :width: 175
    :height: 175
"
889,"Smithsonian Natural History book","This book would fascinate Tim. He has several thick nature books he has read, so I have put up here ones he definitely doesn't already have!","2019-05-03 01:06:18.756356","2019-05-03 01:06:55.493601",https://www.amazon.com/Natural-History-Ultimate-Everything-Smithsonian/dp/0756667526/ref=sr_1_1_sspa?crid=3AO6XN2BQ5A78&keywords=smithsonian+natural+history+book&qid=1556845480&s=gateway&sprefix=smithsonian+natural%2Caps%2C115&sr=8-1-spons&psc=1,91eodBt5V1L.jpg,image/jpeg,660174,"2019-05-03 01:06:52.558850",https://images-na.ssl-images-amazon.com/images/I/91eodBt5V1L.jpg,"---
:image:
  :medium:
    :width: 253
    :height: 300
"
890,"Natural Wonders book","Here's another one I know he would love. And feel free to run others by me to make sure he doesn't have them! Thank you!","2019-05-03 01:09:44.010013","2019-05-03 01:09:44.010013",https://www.amazon.com/Natural-Wonders-World-DK/dp/1465464174/ref=pd_sbs_14_6/147-2331551-2323565?_encoding=UTF8&pd_rd_i=1465464174&pd_rd_r=72a27fff-6d3f-11e9-a246-0ddaba5d67f8&pd_rd_w=97ZkD&pd_rd_wg=9FSSM&pf_rd_p=588939de-d3f8-42f1-a3d8-d556eae5797d&pf_rd_r=EHZTJFHKQ71S0N6JNJTD&psc=1&refRID=EHZTJFHKQ71S0N6JNJTD,91JC8LgMvfL.jpg,image/jpeg,1001585,"2019-05-03 01:09:40.969750",https://images-na.ssl-images-amazon.com/images/I/91JC8LgMvfL.jpg,"---
:image:
  :medium:
    :width: 252
    :height: 300
"
891,"Oh HELL Yes","They make these??? Why didn't someone tell me?? And why didn't someone get me one before now????????","2019-05-11 12:47:07.088280","2019-05-11 12:47:07.088280",https://www.amazon.com/Foot-Massager-Shiatsu-Feet-Massage/dp/B07L2ZSBVC/ref=sr_1_8?gclid=EAIaIQobChMItJmBj8CT4gIVCJ6fCh3UagUqEAAYASAAEgIE4PD_BwE&hvadid=174239233611&hvdev=c&hvlocphy=9007919&hvnetw=g&hvpos=1t1&hvqmt=e&hvrand=18370064695739659184&hvtargid=kwd-1486543174&hydadcr=21854_9445358&keywords=warm+foot+massager&qid=1557578515&s=gateway&sr=8-8,61t9B1LBRRL._AC_UL115_.jpg,image/jpeg,2985,"2019-05-11 12:47:06.315189",https://images-na.ssl-images-amazon.com/images/I/61t9B1LBRRL._AC_UL115_.jpg,"---
:image:
  :medium:
    :width: 57
    :height: 54
"
892,"Someone/thing to Help","Might as well ask...","2019-05-11 12:48:42.302828","2019-05-11 12:48:42.302828",https://www.amazon.com/gp/product/B07DL4QY5V/ref=as_li_tl?ie=UTF8&camp=1789&creative=9325&creativeASIN=B07DL4QY5V&linkCode=as2&tag=scarymommy-20&linkId=9a6339eeb6c79126cf59adc9ec6c43c5,414teYAMdjL._AC_SY100_.jpg,image/jpeg,3000,"2019-05-11 12:48:41.814127",https://images-na.ssl-images-amazon.com/images/I/414teYAMdjL._AC_SY100_.jpg,"---
:image:
  :medium:
    :width: 54
    :height: 50
"
